ID,ComplainDate,CompletionDate,CustomerID,BrokerID,ProductID,ComplainPriorityID,ComplainTypeID,ComplainSourceID,ComplainCategoryID,ComplainStatusID,AdministratorID,ClientSatisfaction,ExpectedReimbursement
3241,5/22/2014,5/23/2014,1874647,11676,24,2,6,5,57,9,98,SAT,0
3242,5/21/2014,5/27/2014,296782,8201,17,2,5,3,21,9,98,SAT,0
3243,5/22/2014,5/23/2014,618354,11134,11,2,2,1,11,9,98,N/A,0
3244,5/23/2014,5/23/2014,1724623,10550,46,2,3,1,42,9,98,NSA,0
3245,5/22/2014,5/23/2014,341845,11027,76,2,3,5,21,9,98,NSA,0
3246,5/2/2014,5/23/2014,190236,11160,28,2,3,5,7,9,98,N/A,0
3247,5/23/2014,5/26/2014,1879347,211,48,2,6,5,57,9,98,SAT,0
3248,5/21/2014,5/27/2014,2111847,1079,52,2,5,3,21,9,98,SAT,0
3249,5/23/2014,5/27/2014,2115226,8919,32,2,7,1,11,9,98,NSA,0
3250,5/26/2014,5/26/2014,488837,8138,17,2,3,5,12,9,98,SAT,0
3251,5/27/2014,5/29/2014,2056039,8367,56,2,7,3,21,9,98,SAT,0
3252,5/27/2014,5/27/2014,318387,1645,49,2,3,5,11,9,98,SAT,0
3253,5/27/2014,6/5/2014,895519,1106,3,2,7,8,34,9,98,SAT,0
3254,5/27/2014,5/27/2014,158521,11113,15,2,3,5,44,9,98,N/A,0
3255,5/22/2014,6/4/2014,1660619,8138,42,2,7,8,21,9,98,SAT,0
3256,6/18/2014,7/1/2014,2008276,10225,20,2,7,1,15,9,98,SAT,0
3257,5/28/2014,10/7/2014,2038637,9983,17,2,4,5,15,9,98,NSA,0
3258,5/28/2014,5/29/2014,2091269,9270,54,2,6,5,57,9,98,SAT,0
3259,5/29/2014,6/4/2014,715868,8138,9,1,8,8,11,9,98,N/A,0
3260,5/29/2014,6/12/2014,58942,12414,35,2,2,1,15,9,98,SAT,0
3261,5/29/2014,6/12/2014,1858730,1210,8,2,3,1,11,9,98,NSA,0
3262,5/28/2014,6/2/2014,895339,9901,69,2,2,1,21,9,98,SAT,0
3263,5/30/2014,6/3/2014,2059564,8939,29,2,3,7,21,9,98,SAT,0
3264,5/30/2014,5/30/2014,2034421,9372,41,2,7,3,21,9,98,SAT,0
3266,5/23/2014,5/23/2014,673670,11169,46,2,1,5,45,9,98,SAT,0
3267,5/28/2014,5/28/2014,2203794,192,40,2,3,5,9,9,98,SAT,0
3268,5/30/2014,6/2/2014,883702,9970,20,2,7,8,21,9,98,N/A,0
3269,6/2/2014,6/4/2014,568719,1876,57,2,5,5,52,9,98,SAT,0
3272,5/29/2014,6/6/2014,2143458,10160,53,2,3,5,21,9,98,SAT,0
3273,6/3/2014,6/4/2014,851385,9361,23,2,7,1,10,9,98,SAT,0
3274,6/2/2014,6/3/2014,1889855,10618,5,2,7,8,21,9,98,N/A,0
3275,6/3/2014,6/3/2014,437115,11626,15,2,3,1,34,9,98,N/A,0
3276,6/3/2014,6/17/2014,57417,11039,70,2,3,5,11,9,98,N/A,0
3277,6/4/2014,6/4/2014,791447,11134,14,2,5,4,10,9,98,SAT,0
3278,6/2/2014,6/17/2014,2104994,8885,13,2,5,1,45,9,98,SAT,0
3279,6/4/2014,6/11/2014,127150,11137,70,2,3,1,58,9,98,SAT,0
3280,6/4/2014,6/5/2014,343999,1291,5,2,6,5,57,9,98,SAT,0
3281,6/4/2014,6/5/2014,456684,11822,14,2,6,5,12,9,98,N/A,0
3282,6/4/2014,6/5/2014,2126497,1308,67,2,6,5,12,9,98,SAT,0
3283,6/3/2014,6/6/2014,1847374,518,1,2,5,5,18,9,98,SAT,0
3285,6/5/2014,6/25/2014,1807956,645,31,2,4,7,9,9,98,N/A,0
3286,6/5/2014,7/16/2014,1798309,11086,22,2,3,5,12,9,98,NSA,0
3287,6/4/2014,6/4/2014,332132,11069,36,2,6,5,11,9,98,NSA,0
3288,6/5/2014,7/15/2014,34389,12328,45,2,3,1,12,9,98,SAT,0
3289,6/5/2014,6/10/2014,109667,11134,53,2,6,5,57,9,98,N/A,0
3290,6/5/2014,7/1/2014,2053189,12044,52,2,99,7,11,9,98,N/A,0
3292,6/6/2014,6/11/2014,2398069,10067,64,2,6,5,12,9,98,N/A,0
3294,6/5/2014,6/10/2014,888054,9647,18,2,3,5,12,9,98,N/A,0
3295,6/10/2014,6/10/2014,896033,10552,67,2,5,9,18,9,98,N/A,0
3296,6/10/2014,6/12/2014,1837605,10994,10,2,2,1,18,9,98,N/A,0
3297,6/10/2014,6/30/2014,684959,7979,65,2,6,5,9,9,98,SAT,0
3298,6/10/2014,6/16/2014,2091268,9270,22,2,3,5,7,9,98,NSA,0
3299,6/11/2014,6/13/2014,32466,10426,54,2,3,7,23,9,98,NSA,0
3300,6/11/2014,11/19/2014,419240,224,63,2,6,5,12,9,98,SAT,0
3301,6/6/2014,6/30/2014,600314,542,30,2,7,5,10,9,98,N/A,0
3302,6/10/2014,6/12/2014,443051,8984,9,2,3,5,58,9,98,N/A,0
3303,6/11/2014,6/13/2014,623630,10644,74,2,3,7,15,9,98,SAT,0
3304,6/11/2014,6/13/2014,341125,11942,10,2,3,1,21,9,98,SAT,0
3305,6/12/2014,8/25/2014,347248,11121,41,2,6,5,11,9,98,NSA,0
3306,6/13/2014,7/4/2014,1864340,2384,54,2,3,5,21,9,98,SAT,0
3307,6/13/2014,6/13/2014,2485104,10563,36,2,3,5,45,9,98,SAT,0
3308,6/13/2014,6/16/2014,355534,9562,78,2,2,1,25,9,98,N/A,0
3309,6/13/2014,6/13/2014,502138,10710,62,2,7,7,15,9,98,SAT,0
3310,6/13/2014,6/13/2014,708704,7626,34,2,3,5,21,9,98,N/A,0
3311,6/13/2014,10/9/2014,888963,745,65,2,6,5,23,9,98,SAT,0
3312,6/13/2014,6/24/2014,1819976,416,24,2,5,5,18,9,98,N/A,0
3313,6/13/2014,7/8/2014,1890576,1106,70,2,3,5,11,9,98,NSA,0
3314,6/13/2014,6/27/2014,2034916,1865,23,2,6,5,12,9,98,SAT,0
3315,6/13/2014,6/27/2014,2116870,10577,5,2,6,5,18,9,98,NSA,0
3316,6/13/2014,6/27/2014,1748339,10030,44,2,4,5,50,9,98,N/A,0
3317,6/16/2014,7/22/2014,1947028,9610,46,2,3,5,50,9,98,SAT,0
3318,6/16/2014,6/24/2014,1700362,11031,2,2,4,5,50,9,98,N/A,0
3320,6/13/2014,7/10/2014,866589,11669,48,2,4,5,18,9,98,SAT,0
3321,6/16/2014,6/16/2014,2111496,12192,70,1,8,8,13,9,98,N/A,0
3322,6/16/2014,6/20/2014,2309278,1229,67,2,2,1,18,9,98,N/A,0
3323,6/16/2014,6/18/2014,2117371,1962,65,2,7,3,11,9,98,SAT,0
3325,6/17/2014,6/30/2014,2370578,11212,56,2,3,1,15,9,98,N/A,0
3326,6/17/2014,6/17/2014,2037272,1356,16,2,7,8,34,9,98,N/A,0
3327,6/17/2014,6/26/2014,2121344,1440,15,2,3,5,50,9,98,SAT,0
3328,6/18/2014,6/18/2014,188588,9588,13,2,3,1,57,9,98,SAT,0
3329,6/18/2014,6/18/2014,1711206,11904,67,2,3,5,12,9,98,SAT,0
3330,6/18/2014,6/18/2014,1823274,2218,54,2,3,5,44,9,98,N/A,0
3331,6/18/2014,6/18/2014,153215,10072,31,2,3,1,12,9,98,N/A,0
3332,6/18/2014,7/23/2014,1839923,11910,64,2,3,1,21,9,98,SAT,0
3334,6/18/2014,7/11/2014,1793736,1430,36,2,6,5,15,9,98,N/A,0
3335,6/18/2014,6/19/2014,1793233,10623,39,2,5,7,13,9,98,N/A,0
3336,6/18/2014,6/24/2014,346781,2468,25,2,6,5,57,9,98,SAT,0
3337,6/18/2014,6/24/2014,2019206,10577,16,2,7,3,21,9,98,SAT,0
3338,6/18/2014,6/18/2014,326576,753,4,2,3,5,11,9,98,N/A,0
3339,6/19/2014,7/18/2014,123029,8662,54,2,3,5,12,9,98,N/A,0
3341,6/17/2014,6/24/2014,410154,11004,8,2,3,5,12,9,98,N/A,0
3342,6/20/2014,6/20/2014,766882,10984,1,2,3,1,21,9,98,N/A,0
3343,6/18/2014,7/4/2014,885328,9816,32,2,3,4,10,9,98,NSA,0
3344,6/20/2014,6/20/2014,302096,8840,36,2,2,1,21,9,98,N/A,0
3345,6/20/2014,9/22/2014,691423,10917,39,2,4,1,13,9,98,SAT,0
3346,6/18/2014,7/2/2014,74551,11139,77,1,3,5,10,9,98,SAT,0
3348,6/23/2014,6/23/2014,1689864,2378,13,2,3,5,45,9,98,N/A,0
3350,6/23/2014,7/7/2014,411168,1291,41,2,2,1,11,9,98,N/A,0
3351,6/17/2014,6/24/2014,1906678,8063,48,2,3,5,42,9,98,NSA,0
3352,6/23/2014,8/28/2014,704078,10116,77,2,5,5,4,9,98,NSA,0
3353,6/17/2014,8/5/2014,557253,11461,36,2,3,5,11,9,98,SAT,0
3354,6/24/2014,6/24/2014,2228071,1615,73,2,3,5,21,9,98,N/A,0
3356,6/24/2014,7/23/2014,1856895,528,50,2,6,5,40,9,98,NSA,0
3357,6/18/2014,6/23/2014,1789721,1202,28,2,3,5,12,9,98,N/A,0
3358,6/24/2014,7/16/2014,2204563,8911,9,1,3,5,11,9,98,NSA,0
3359,6/25/2014,7/8/2014,894789,1695,73,2,7,8,21,9,98,SAT,0
3360,6/26/2014,7/2/2014,2257726,978,14,2,7,1,21,9,98,SAT,0
3361,6/26/2014,7/9/2014,665656,8057,40,2,6,5,12,9,98,SAT,0
3362,6/24/2014,6/27/2014,431869,10361,55,2,3,5,12,9,98,N/A,0
3363,6/27/2014,6/27/2014,2400053,8985,15,2,2,1,21,9,98,N/A,0
3364,6/27/2014,6/30/2014,896791,10361,35,2,3,1,21,9,98,SAT,0
3365,6/30/2014,7/18/2014,2109732,1748,55,2,5,5,12,9,98,SAT,0
3366,6/30/2014,6/30/2014,890784,10187,20,2,7,5,21,9,98,N/A,0
3367,6/30/2014,7/8/2014,355793,12024,23,2,3,4,10,9,98,N/A,0
3368,6/27/2014,8/8/2014,654943,1645,7,2,3,5,40,9,98,N/A,0
3369,6/30/2014,7/24/2014,268105,11078,15,2,3,5,8,9,98,SAT,0
3371,7/1/2014,7/1/2014,719624,1256,71,2,4,7,10,9,98,N/A,0
3372,7/1/2014,8/28/2014,892279,190,31,2,3,5,12,9,98,SAT,0
3373,7/2/2014,7/31/2014,1866878,2316,74,1,3,5,50,9,98,NSA,0
3374,7/2/2014,7/18/2014,1828483,2178,35,2,6,5,57,9,98,SAT,0
3375,7/2/2014,7/18/2014,793993,1229,73,2,6,5,12,9,98,SAT,0
3377,7/2/2014,7/11/2014,13029,11151,14,2,3,5,12,9,98,SAT,0
3378,7/2/2014,7/8/2014,673206,9546,19,2,7,3,21,9,98,SAT,0
3379,7/1/2014,8/6/2014,92758,8662,67,2,7,8,21,9,98,NSA,0
3380,7/3/2014,7/15/2014,542457,2460,5,2,2,1,21,9,98,SAT,0
3381,7/3/2014,7/9/2014,495518,2384,7,1,8,8,12,9,98,N/A,0
3382,7/7/2014,7/7/2014,588949,11052,78,2,5,3,15,9,98,N/A,0
3384,7/2/2014,7/7/2014,823432,10793,35,2,3,5,21,9,98,N/A,0
3385,7/7/2014,7/18/2014,1877704,356,71,2,6,5,57,9,98,SAT,0
3386,7/7/2014,7/18/2014,1795925,1079,57,2,6,5,12,9,98,SAT,0
3387,7/7/2014,7/10/2014,1862445,9419,47,2,3,5,11,9,98,N/A,0
3388,6/5/2014,6/6/2014,836638,1875,7,2,7,1,15,9,98,SAT,0
3391,7/8/2014,7/10/2014,889069,2504,66,2,3,1,15,9,98,N/A,0
3392,7/8/2014,7/14/2014,591902,151,54,2,7,7,11,9,98,SAT,0
3393,7/8/2014,7/18/2014,2135869,12475,63,2,5,5,18,9,98,SAT,0
3394,7/8/2014,7/25/2014,2452907,10127,52,2,3,1,21,9,98,SAT,0
3396,7/8/2014,7/25/2014,1773042,1645,71,2,7,8,21,9,98,SAT,0
3397,7/9/2014,7/9/2014,2110055,11100,24,2,4,5,55,9,98,SAT,0
3398,7/2/2014,9/4/2014,2188953,10534,56,2,5,5,11,9,98,N/A,0
3399,7/9/2014,7/9/2014,201605,12174,62,2,5,5,15,9,98,N/A,0
3400,7/9/2014,7/9/2014,2119375,12475,12,2,3,7,15,9,98,N/A,0
3401,7/10/2014,7/10/2014,456122,858,4,2,3,5,21,9,98,N/A,0
3402,7/7/2014,8/19/2014,174457,9901,28,2,3,5,16,9,98,SAT,0
3404,7/10/2014,12/11/2014,2145493,10984,42,2,3,7,11,9,98,NSA,0
3405,7/10/2014,7/18/2014,2069126,9559,8,2,3,5,57,9,98,SAT,0
3406,7/10/2014,7/18/2014,1878042,10576,67,2,3,5,57,9,98,SAT,0
3407,7/10/2014,7/11/2014,2170933,1516,16,2,3,5,21,9,98,N/A,0
3408,7/11/2014,7/14/2014,2305156,11999,45,2,3,1,15,9,98,N/A,0
3409,7/11/2014,8/1/2014,847104,879,45,2,6,5,12,9,98,SAT,0
3410,7/14/2014,9/22/2014,2037631,11099,69,1,3,7,11,9,98,SAT,0
3411,7/11/2014,7/14/2014,307141,496,4,2,5,5,21,9,98,SAT,0
3412,7/14/2014,8/1/2014,2202497,10187,39,2,3,5,12,9,98,SAT,0
3413,7/14/2014,7/18/2014,1793575,2538,50,2,6,5,7,9,98,SAT,0
3414,7/14/2014,7/17/2014,823432,8917,35,2,5,5,10,9,98,SAT,0
3415,7/14/2014,8/28/2014,700468,10710,20,2,6,5,12,9,98,N/A,0
3416,7/15/2014,8/1/2014,639862,11104,28,2,3,5,7,9,98,NSA,0
3417,7/15/2014,8/29/2014,1689942,507,73,2,2,7,11,9,98,NSA,0
3418,7/9/2014,7/25/2014,779430,8461,21,2,3,5,11,9,98,N/A,0
3419,7/16/2014,8/7/2014,746130,11849,3,2,6,5,45,9,98,SAT,0
3420,7/16/2014,7/16/2014,1840849,11265,41,1,3,5,18,9,98,SAT,0
3421,7/16/2014,7/16/2014,1812008,11668,8,2,3,1,21,9,98,N/A,0
3422,7/13/2014,7/16/2014,259697,8057,67,2,5,5,7,9,98,SAT,0
3423,7/16/2014,8/1/2014,630387,9918,12,2,6,5,12,9,98,SAT,0
3426,7/17/2014,7/21/2014,1837063,10967,63,2,3,5,7,9,98,N/A,0
3427,7/17/2014,7/22/2014,818017,836,54,2,2,1,10,9,98,SAT,0
3428,7/17/2014,8/18/2014,1785771,940,19,2,6,5,12,9,98,SAT,0
3429,7/17/2014,8/8/2014,1848843,9393,64,2,5,3,21,9,98,N/A,0
3430,7/18/2014,8/6/2014,2226826,11093,49,2,7,1,15,9,98,NSA,0
3431,7/18/2014,7/21/2014,2165612,11005,3,2,7,1,21,9,98,SAT,0
3432,7/7/2014,7/23/2014,764384,8991,74,2,5,5,18,9,98,SAT,0
3433,7/21/2014,8/19/2014,1844315,2477,60,2,3,5,7,9,98,NSA,0
3434,7/16/2014,8/7/2014,2055965,10152,65,2,3,5,11,9,98,SAT,0
3435,7/16/2014,8/5/2014,2272764,1866,45,2,3,7,11,9,98,NSA,0
3436,7/17/2014,7/22/2014,896829,9798,14,2,2,1,21,9,98,SAT,0
3437,6/3/2014,7/22/2014,2382113,473,56,2,2,1,15,9,98,SAT,0
3438,7/22/2014,8/18/2014,692276,7797,22,2,3,5,9,9,98,SAT,0
3439,7/22/2014,8/11/2014,271203,2482,32,2,6,5,40,9,98,NSA,0
3440,7/22/2014,7/24/2014,1829805,11246,20,2,7,3,21,9,98,SAT,0
3441,7/23/2014,8/11/2014,1764306,9205,1,2,4,5,40,9,98,SAT,0
3442,7/23/2014,7/25/2014,1896085,11099,11,2,3,5,21,9,98,N/A,0
3443,7/24/2014,7/24/2014,2036587,10898,78,2,3,1,15,9,98,N/A,0
3444,7/24/2014,7/29/2014,893122,9270,27,2,7,3,15,9,98,SAT,0
3445,7/25/2014,7/31/2014,2079809,10982,33,2,4,5,10,9,98,SAT,0
3446,7/25/2014,10/27/2014,2036964,12246,2,2,2,7,10,9,98,NSA,0
3447,7/22/2014,7/29/2014,411896,11715,16,2,7,1,21,9,98,SAT,0
3448,7/28/2014,9/12/2014,1863620,1516,33,2,3,5,50,9,98,N/A,0
3449,7/28/2014,7/28/2014,45340,11178,31,2,3,5,21,9,98,N/A,0
3450,7/29/2014,7/30/2014,2125569,820,54,2,2,1,19,9,98,SAT,0
3451,7/16/2014,7/31/2014,341827,10073,43,2,7,1,21,9,98,SAT,0
3452,7/29/2014,8/27/2014,896946,11066,34,2,4,5,50,9,98,NSA,0
3453,7/29/2014,8/6/2014,2124882,11027,31,2,3,5,15,9,98,NSA,0
3454,7/29/2014,8/1/2014,2155694,11121,68,2,7,3,10,9,98,SAT,0
3455,7/30/2014,7/31/2014,1884347,9361,62,2,3,1,21,9,98,SAT,0
3456,7/30/2014,7/30/2014,533355,2117,61,2,5,5,57,9,98,SAT,0
3457,7/30/2014,7/30/2014,857747,9622,42,2,5,3,55,9,98,N/A,0
3458,7/30/2014,8/18/2014,1855944,11252,19,2,5,1,15,9,98,SAT,0
3459,7/31/2014,8/18/2014,383199,9933,44,2,3,1,11,9,98,N/A,0
3460,7/31/2014,7/31/2014,1824909,9051,78,2,3,5,57,9,98,SAT,0
3461,7/30/2014,9/2/2014,594011,11781,37,2,3,1,21,9,98,SAT,0
3462,7/31/2014,8/4/2014,1744629,9798,69,2,2,1,40,9,98,N/A,0
3463,7/31/2014,9/2/2014,890784,10993,41,2,3,5,12,9,98,SAT,0
3464,7/31/2014,8/29/2014,1650816,8853,57,2,6,5,12,9,98,SAT,0
3465,7/31/2014,8/1/2014,2338654,11094,45,2,2,1,15,9,98,N/A,0
3467,8/1/2014,9/12/2014,221434,11059,60,2,5,5,10,9,98,N/A,0
3468,8/4/2014,8/4/2014,888711,12125,42,2,3,5,21,9,98,N/A,0
3469,8/4/2014,8/4/2014,1831308,10107,76,2,3,5,32,9,98,N/A,0
3470,8/1/2014,12/11/2014,775471,2235,23,2,5,5,3,9,98,NSA,0
3471,8/6/2014,9/24/2014,801130,2531,48,2,6,5,11,9,98,N/A,0
3472,8/6/2014,8/25/2014,2254708,1865,17,2,3,5,13,9,98,N/A,0
3473,8/7/2014,8/7/2014,678985,10566,32,2,3,7,21,9,98,SAT,0
3474,8/5/2014,8/8/2014,145381,8385,62,2,3,1,21,9,98,SAT,0
3475,8/7/2014,8/29/2014,339264,1737,1,2,5,5,11,9,98,N/A,0
3476,8/4/2014,8/7/2014,1656263,10217,54,2,3,5,12,9,98,SAT,0
3477,8/5/2014,8/26/2014,775654,2260,18,1,3,5,11,9,98,NSA,0
3478,8/11/2014,8/11/2014,2511674,1692,65,2,2,1,21,9,98,N/A,0
3479,8/11/2014,8/26/2014,843489,11151,51,2,5,5,11,9,98,SAT,0
3480,8/11/2014,8/14/2014,2100987,11653,49,2,7,1,1,9,98,SAT,0
3481,8/12/2014,8/12/2014,443952,8919,1,2,4,7,10,9,98,N/A,0
3482,8/12/2014,8/12/2014,289248,2519,76,2,3,1,21,9,98,NSA,0
3483,8/13/2014,8/29/2014,684873,10990,2,2,3,1,50,9,98,NSA,0
3484,8/13/2014,9/5/2014,585835,1440,37,2,2,1,21,9,98,SAT,0
3485,8/13/2014,9/9/2014,837204,11030,76,2,3,1,21,9,98,SAT,0
3486,8/13/2014,8/14/2014,115281,12198,69,2,2,1,21,9,98,SAT,0
3487,8/14/2014,10/7/2014,584845,10111,9,2,3,5,32,9,98,N/A,0
3489,8/14/2014,8/14/2014,1801923,2378,77,2,5,5,21,9,98,N/A,0
3490,8/14/2014,10/9/2014,804152,10217,31,2,6,5,12,9,98,SAT,0
3492,8/18/2014,9/17/2014,2058698,11031,3,2,3,5,12,9,98,SAT,0
3493,8/18/2014,8/18/2014,348490,11278,46,2,7,8,18,9,98,NSA,0
3494,8/18/2014,8/18/2014,2068769,9393,77,2,6,7,21,9,98,N/A,0
3495,8/19/2014,8/27/2014,766054,12769,27,2,3,5,50,9,98,NSA,0
3496,8/19/2014,8/19/2014,164755,865,45,2,2,1,21,9,98,N/A,0
3500,8/20/2014,8/20/2014,2427420,12229,7,2,3,5,40,9,98,N/A,0
3501,8/20/2014,8/27/2014,2018504,11000,32,2,3,1,12,9,98,N/A,0
3502,8/20/2014,9/2/2014,1787368,151,46,2,3,5,12,9,98,SAT,0
3504,8/21/2014,9/16/2014,1795165,9884,36,2,5,5,18,9,98,NSA,0
3507,8/22/2014,8/26/2014,1854148,9729,60,2,2,5,7,9,98,N/A,0
3508,8/14/2014,9/23/2014,888622,11078,43,2,3,5,15,9,98,SAT,0
3509,8/22/2014,9/15/2014,1804045,8949,67,1,5,5,10,9,98,SAT,0
3511,8/26/2014,8/26/2014,1847410,10345,69,2,3,1,21,9,98,N/A,0
3512,8/26/2014,9/12/2014,406415,11148,15,2,3,1,34,9,98,N/A,0
3513,8/20/2014,9/4/2014,1906703,12345,43,2,5,5,50,9,98,NSA,0
3514,8/18/2014,9/22/2014,511388,1092,18,2,5,5,11,9,98,N/A,0
3515,8/27/2014,9/11/2014,490016,2500,65,2,3,1,21,9,98,SAT,0
3516,8/27/2014,10/3/2014,2165170,1706,29,2,3,1,7,9,98,SAT,0
3517,8/28/2014,8/28/2014,1769633,11849,17,1,8,8,18,9,98,NSA,0
3519,8/28/2014,9/16/2014,894215,2178,71,2,2,1,21,9,98,SAT,0
3521,8/27/2014,9/17/2014,2362600,10127,5,2,3,5,11,9,98,NSA,0
3522,8/30/2014,9/3/2014,2389313,922,7,2,7,3,15,9,98,SAT,0
3523,9/1/2014,9/1/2014,2462269,11044,77,2,2,1,21,9,98,N/A,0
3524,9/1/2014,9/17/2014,865283,1717,9,2,6,5,9,9,98,N/A,0
3525,9/1/2014,11/5/2014,894937,12572,19,2,6,5,12,9,98,N/A,0
3526,9/2/2014,9/17/2014,804061,10055,38,2,6,5,6,9,98,NSA,0
3527,9/2/2014,9/5/2014,2225294,1303,17,2,7,1,21,9,98,SAT,0
3528,8/28/2014,9/3/2014,245970,9499,23,2,3,5,21,9,98,N/A,0
3529,8/22/2014,9/9/2014,440729,9813,20,2,5,5,21,9,98,SAT,0
3530,9/3/2014,9/3/2014,41981,10108,73,2,3,5,21,9,98,N/A,0
3531,8/25/2014,9/5/2014,1894774,10127,55,2,2,1,21,9,98,SAT,0
3532,9/4/2014,9/8/2014,2338330,2637,50,2,5,5,50,9,98,NSA,0
3533,9/4/2014,9/4/2014,457267,12024,73,2,2,1,21,9,98,N/A,0
3534,9/5/2014,9/19/2014,2035337,496,78,2,3,1,42,9,98,SAT,0
3535,9/5/2014,9/5/2014,639914,1201,37,2,3,1,15,9,98,SAT,0
3536,9/8/2014,9/12/2014,1919787,11254,55,2,6,5,57,9,98,SAT,0
3537,9/8/2014,10/20/2014,559764,11213,70,2,7,8,21,9,98,SAT,0
3538,9/9/2014,9/10/2014,805400,10710,70,2,6,5,12,9,98,SAT,0
3539,9/9/2014,9/10/2014,791008,10710,56,2,2,1,21,9,98,N/A,0
3540,9/9/2014,9/11/2014,30477,8885,32,2,2,1,15,9,98,SAT,0
3541,9/9/2014,10/16/2014,619180,1097,54,2,3,5,50,9,98,NSA,0
3542,9/9/2014,9/23/2014,293608,10738,77,2,6,5,13,9,98,N/A,0
3543,9/10/2014,9/10/2014,2386845,2335,12,2,5,5,21,9,98,N/A,0
3544,9/10/2014,9/12/2014,508693,2316,18,2,3,5,21,9,98,N/A,0
3545,9/10/2014,9/19/2014,74800,11932,19,2,3,1,11,9,98,N/A,0
3546,9/11/2014,9/12/2014,2182622,2208,51,2,6,5,58,9,98,SAT,0
3547,9/11/2014,9/29/2014,225080,1275,35,2,3,5,10,9,98,SAT,0
3548,9/12/2014,9/12/2014,2010953,1440,49,2,3,1,34,9,98,N/A,0
3549,9/12/2014,9/29/2014,2112885,11715,31,2,3,5,52,9,98,SAT,0
3550,9/12/2014,9/15/2014,1792782,224,28,2,7,3,15,9,98,SAT,0
3551,9/12/2014,10/24/2014,12201,11714,6,2,3,5,15,9,98,SAT,0
3552,9/8/2014,9/15/2014,1818502,1956,64,2,3,1,15,9,98,SAT,0
3553,9/2/2014,10/8/2014,2413321,11972,71,2,3,5,15,9,98,SAT,0
3554,9/15/2014,9/15/2014,1792997,9892,74,2,3,5,21,9,98,SAT,0
3555,9/16/2014,10/2/2014,396721,9347,21,2,3,1,15,9,98,NSA,0
3556,9/16/2014,9/16/2014,1896610,9559,49,2,2,1,15,9,98,N/A,0
3557,9/16/2014,10/9/2014,2066127,2321,38,2,3,1,11,9,98,SAT,0
3558,9/16/2014,9/19/2014,1876194,2065,21,2,7,5,15,9,98,SAT,0
3559,9/16/2014,11/12/2014,158776,2538,24,2,5,5,32,9,98,N/A,0
3560,9/16/2014,9/16/2014,1603926,10990,64,2,3,5,12,9,98,SAT,0
3561,9/2/2014,9/26/2014,1837816,11178,24,2,3,5,40,9,98,SAT,0
3562,9/17/2014,9/17/2014,465156,10172,76,2,7,5,34,9,98,SAT,0
3563,9/17/2014,9/17/2014,1869232,10623,2,2,2,1,21,9,98,N/A,0
3564,9/17/2014,9/17/2014,588500,8116,32,2,7,7,34,9,98,SAT,0
3565,9/18/2014,10/20/2014,894097,868,40,2,5,5,12,9,98,N/A,0
3566,9/19/2014,9/19/2014,383810,11028,48,2,3,1,21,9,98,SAT,0
3567,9/19/2014,9/19/2014,1903677,11479,46,2,5,3,10,9,98,N/A,0
3568,9/19/2014,10/16/2014,1842723,9775,39,2,3,5,50,9,98,NSA,0
3569,9/19/2014,10/6/2014,373266,9272,16,2,3,1,1,9,98,SAT,0
3570,9/19/2014,9/30/2014,2427420,2477,76,2,5,5,6,9,98,N/A,0
3571,9/19/2014,10/1/2014,2092587,10426,39,2,3,5,4,9,98,N/A,0
3572,9/19/2014,9/25/2014,514783,1200,9,2,3,5,58,9,98,SAT,0
3573,9/22/2014,9/24/2014,2323815,2614,43,2,2,1,40,9,98,SAT,0
3574,9/19/2014,9/19/2014,369124,9798,46,2,3,5,58,9,98,SAT,0
3575,9/18/2014,10/3/2014,34031,12061,68,2,3,5,40,9,98,N/A,0
3576,9/22/2014,10/21/2014,1753652,12087,38,2,3,5,50,9,98,NSA,0
3577,9/23/2014,9/24/2014,2069458,8996,14,2,2,7,18,9,98,SAT,0
3578,9/23/2014,9/23/2014,1849269,1255,53,2,5,5,21,9,98,N/A,0
3579,9/23/2014,10/9/2014,1770532,12176,74,2,4,5,50,9,98,NSA,0
3580,9/23/2014,10/16/2014,611756,1956,39,2,5,5,10,9,98,N/A,0
3581,9/23/2014,9/24/2014,1859008,9998,63,2,7,1,21,9,98,N/A,0
3582,9/23/2014,10/1/2014,2115161,12414,11,2,7,3,15,9,98,N/A,0
3583,9/12/2014,10/6/2014,2170459,2531,64,2,3,5,12,9,98,SAT,0
3584,9/24/2014,10/1/2014,1891563,994,26,2,5,5,12,9,98,SAT,0
3585,9/24/2014,9/29/2014,657000,11493,10,2,6,5,57,9,98,SAT,0
3586,9/24/2014,10/22/2014,792071,11146,71,2,6,5,16,9,98,SAT,0
3587,9/24/2014,10/16/2014,2481881,2260,42,2,5,5,16,9,98,NSA,0
3588,9/24/2014,10/16/2014,1709961,10989,37,2,4,5,50,9,98,NSA,0
3589,9/25/2014,12/5/2014,2273329,1202,2,2,5,5,32,9,98,N/A,0
3591,9/25/2014,9/26/2014,2183948,2208,38,2,2,1,15,9,98,SAT,0
3592,9/25/2014,9/25/2014,2037951,1210,22,2,5,5,21,9,98,SAT,0
3593,9/24/2014,10/14/2014,825261,518,73,2,6,5,15,9,98,SAT,0
3594,9/26/2014,9/26/2014,1810529,12246,64,2,3,1,44,9,98,SAT,0
3595,9/26/2014,9/26/2014,155897,2584,70,2,3,5,21,9,98,N/A,0
