ID,ComplaintID,ComplaintStatusID,StatusDate
2870,11158,2,3/7/2019
2933,11158,9,3/12/2019
2871,11159,2,3/7/2019
2934,11159,9,3/12/2019
2872,11160,2,3/7/2019
2935,11160,9,3/12/2019
2874,11161,2,3/8/2019
3666,11161,9,3/26/2019
2878,11162,2,3/8/2019
2960,11162,9,3/12/2019
2880,11163,2,3/8/2019
2961,11163,9,3/12/2019
2882,11164,2,3/8/2019
2962,11164,9,3/12/2019
2884,11165,2,3/8/2019
2963,11165,9,3/12/2019
2885,11166,2,3/8/2019
2964,11166,9,3/12/2019
2887,11167,2,3/8/2019
2965,11167,9,3/12/2019
2888,11168,2,3/8/2019
4272,11168,9,4/5/2019
2889,11169,2,3/8/2019
2966,11169,9,3/12/2019
2890,11170,2,3/8/2019
2969,11170,9,3/12/2019
2891,11171,2,3/8/2019
2940,11171,9,3/12/2019
2914,11172,1,3/8/2019
3002,11172,9,3/13/2019
2931,11173,1,3/12/2019
2937,11173,4,3/12/2019
3078,11173,1,3/14/2019
3135,11173,3,3/15/2019
4338,11173,9,4/8/2019
2936,11174,1,3/12/2019
2938,11174,4,3/12/2019
3324,11174,1,3/20/2019
3643,11174,3,3/26/2019
3748,11174,9,3/28/2019
2939,11175,2,3/12/2019
3277,11175,9,3/19/2019
2941,11176,1,3/12/2019
2942,11176,4,3/12/2019
3570,11176,1,3/22/2019
3910,11176,3,3/29/2019
4412,11176,4,4/9/2019
4869,11176,9,4/18/2019
2943,11177,2,3/12/2019
3276,11177,9,3/19/2019
2945,11178,2,3/12/2019
3246,11178,9,3/18/2019
2946,11179,2,3/12/2019
3243,11179,9,3/18/2019
2947,11180,2,3/12/2019
3195,11180,9,3/18/2019
2948,11181,2,3/12/2019
2983,11181,9,3/12/2019
2949,11182,2,3/12/2019
3241,11182,9,3/18/2019
2950,11183,2,3/12/2019
3240,11183,9,3/18/2019
2951,11184,2,3/12/2019
3237,11184,9,3/18/2019
2952,11185,2,3/12/2019
3232,11185,9,3/18/2019
2953,11186,2,3/12/2019
3226,11186,9,3/18/2019
2954,11187,2,3/12/2019
3215,11187,9,3/18/2019
2955,11188,2,3/12/2019
3208,11188,9,3/18/2019
2956,11189,2,3/12/2019
3181,11189,9,3/18/2019
2957,11190,2,3/12/2019
3182,11190,9,3/18/2019
2958,11191,2,3/12/2019
3194,11191,9,3/18/2019
2959,11192,2,3/12/2019
3192,11192,9,3/18/2019
2967,11193,2,3/12/2019
3191,11193,9,3/18/2019
2970,11194,2,3/12/2019
3266,11194,9,3/19/2019
2971,11195,2,3/12/2019
3264,11195,9,3/19/2019
2972,11196,2,3/12/2019
3668,11196,9,3/26/2019
2973,11197,2,3/12/2019
3263,11197,9,3/19/2019
2975,11198,2,3/12/2019
3262,11198,9,3/19/2019
2976,11199,2,3/12/2019
3261,11199,9,3/19/2019
2977,11200,2,3/12/2019
3218,11200,9,3/18/2019
2978,11201,2,3/12/2019
3212,11201,9,3/18/2019
2979,11202,2,3/12/2019
3207,11202,9,3/18/2019
2980,11203,2,3/12/2019
3423,11203,9,3/20/2019
2981,11204,2,3/12/2019
3424,11204,9,3/20/2019
2982,11205,2,3/12/2019
3202,11205,9,3/18/2019
2984,11206,2,3/12/2019
3199,11206,9,3/18/2019
2985,11207,2,3/12/2019
3197,11207,9,3/18/2019
2986,11208,2,3/12/2019
3304,11208,9,3/19/2019
2987,11209,2,3/12/2019
3301,11209,9,3/19/2019
2988,11210,2,3/12/2019
3299,11210,9,3/19/2019
2989,11211,2,3/12/2019
3210,11211,9,3/18/2019
2990,11212,2,3/12/2019
3297,11212,9,3/19/2019
2991,11213,2,3/12/2019
3292,11213,9,3/19/2019
2992,11214,2,3/12/2019
3284,11214,9,3/19/2019
2993,11215,2,3/12/2019
3287,11215,9,3/19/2019
2994,11216,2,3/12/2019
3283,11216,9,3/19/2019
2995,11217,2,3/12/2019
3281,11217,9,3/19/2019
2996,11218,2,3/12/2019
3280,11218,9,3/19/2019
2997,11219,2,3/12/2019
3278,11219,9,3/19/2019
3000,11220,1,3/12/2019
3003,11220,9,3/13/2019
3001,11221,1,3/12/2019
3004,11221,9,3/13/2019
3006,11222,2,3/13/2019
3203,11222,9,3/18/2019
3008,11223,2,3/13/2019
3201,11223,9,3/18/2019
3009,11224,2,3/13/2019
3200,11224,9,3/18/2019
3010,11225,2,3/13/2019
3198,11225,9,3/18/2019
3011,11226,2,3/13/2019
3196,11226,9,3/18/2019
3012,11227,2,3/13/2019
3238,11227,9,3/18/2019
3013,11228,2,3/13/2019
3236,11228,9,3/18/2019
3015,11229,2,3/13/2019
3234,11229,9,3/18/2019
3016,11230,2,3/13/2019
3231,11230,9,3/18/2019
3017,11231,2,3/13/2019
3229,11231,9,3/18/2019
3018,11232,2,3/13/2019
3228,11232,9,3/18/2019
3019,11233,2,3/13/2019
3227,11233,9,3/18/2019
3020,11234,2,3/13/2019
3224,11234,9,3/18/2019
3021,11235,2,3/13/2019
3222,11235,9,3/18/2019
3022,11236,2,3/13/2019
3221,11236,9,3/18/2019
3023,11237,2,3/13/2019
3217,11237,9,3/18/2019
3024,11238,2,3/13/2019
3360,11238,9,3/20/2019
3025,11239,2,3/13/2019
3214,11239,9,3/18/2019
3027,11240,2,3/13/2019
3211,11240,9,3/18/2019
3028,11241,2,3/13/2019
3209,11241,9,3/18/2019
3029,11242,2,3/13/2019
3206,11242,9,3/18/2019
3030,11243,2,3/13/2019
3205,11243,9,3/18/2019
3035,11244,1,3/12/2019
3076,11244,4,3/14/2019
3125,11244,1,3/15/2019
3173,11244,3,3/18/2019
4337,11244,9,4/8/2019
3036,11245,2,3/13/2019
3640,11245,9,3/26/2019
3037,11246,2,3/13/2019
3204,11246,9,3/18/2019
3038,11247,2,3/13/2019
3193,11247,9,3/18/2019
3039,11248,2,3/13/2019
3190,11248,9,3/18/2019
3040,11249,2,3/13/2019
3189,11249,9,3/18/2019
3041,11250,2,3/13/2019
3188,11250,9,3/18/2019
3042,11251,2,3/13/2019
3187,11251,9,3/18/2019
3043,11252,2,3/13/2019
3185,11252,9,3/18/2019
3044,11253,2,3/13/2019
3184,11253,9,3/18/2019
3045,11254,2,3/13/2019
3183,11254,9,3/18/2019
3046,11255,2,3/13/2019
3180,11255,9,3/18/2019
3047,11256,2,3/13/2019
3239,11256,9,3/18/2019
3048,11257,2,3/13/2019
3235,11257,9,3/18/2019
3049,11258,2,3/13/2019
3233,11258,9,3/18/2019
3050,11259,2,3/13/2019
3230,11259,9,3/18/2019
3051,11260,2,3/13/2019
3225,11260,9,3/18/2019
3053,11261,2,3/13/2019
3091,11261,9,3/14/2019
3054,11262,2,3/13/2019
3178,11262,9,3/18/2019
3055,11263,2,3/13/2019
3223,11263,9,3/18/2019
3056,11264,2,3/13/2019
3220,11264,9,3/18/2019
3057,11265,2,3/13/2019
3219,11265,9,3/18/2019
3058,11266,2,3/13/2019
3216,11266,9,3/18/2019
3059,11267,2,3/13/2019
3213,11267,9,3/18/2019
3060,11268,1,3/13/2019
3093,11268,3,3/14/2019
3141,11268,9,3/15/2019
3061,11269,1,3/13/2019
3186,11269,9,3/18/2019
3062,11270,1,3/13/2019
3602,11270,3,3/22/2019
4201,11270,9,4/4/2019
3063,11271,2,3/14/2019
3401,11271,9,3/20/2019
3064,11272,2,3/14/2019
3403,11272,9,3/20/2019
3069,11273,2,3/14/2019
3410,11273,9,3/20/2019
3070,11274,2,3/14/2019
3124,11274,9,3/15/2019
3071,11275,2,3/14/2019
3328,11275,9,3/20/2019
3072,11276,2,3/14/2019
3491,11276,9,3/21/2019
3073,11277,2,3/14/2019
3490,11277,9,3/21/2019
3074,11278,2,3/14/2019
3489,11278,9,3/21/2019
3075,11279,2,3/14/2019
3488,11279,9,3/21/2019
3079,11280,2,3/14/2019
3487,11280,9,3/21/2019
3080,11281,2,3/14/2019
3486,11281,9,3/21/2019
3081,11282,2,3/14/2019
3485,11282,9,3/21/2019
3082,11283,2,3/14/2019
3484,11283,9,3/21/2019
3083,11284,2,3/14/2019
3483,11284,9,3/21/2019
3084,11285,2,3/14/2019
3482,11285,9,3/21/2019
3085,11286,2,3/14/2019
3327,11286,9,3/20/2019
3086,11287,2,3/14/2019
3481,11287,9,3/21/2019
3087,11288,2,3/14/2019
3451,11288,9,3/20/2019
3088,11289,2,3/14/2019
3449,11289,9,3/20/2019
3089,11290,2,3/14/2019
3446,11290,9,3/20/2019
3090,11291,2,3/14/2019
3552,11291,9,3/21/2019
3092,11292,2,3/14/2019
3130,11292,9,3/15/2019
3139,11292,2,3/15/2019
3439,11292,9,3/20/2019
3094,11293,2,3/14/2019
3412,11293,9,3/20/2019
3095,11294,2,3/14/2019
3492,11294,9,3/21/2019
3096,11295,2,3/14/2019
3378,11295,9,3/20/2019
3098,11296,1,3/14/2019
3100,11296,4,3/14/2019
3269,11296,1,3/19/2019
4292,11296,3,4/5/2019
4413,11296,9,4/9/2019
3099,11297,2,3/14/2019
3362,11297,9,3/20/2019
3101,11298,2,3/14/2019
3674,11298,9,3/26/2019
3102,11299,2,3/14/2019
3358,11299,9,3/20/2019
3103,11300,2,3/14/2019
3353,11300,9,3/20/2019
3104,11301,2,3/14/2019
3407,11301,9,3/20/2019
3105,11302,1,3/14/2019
3123,11302,4,3/15/2019
3146,11302,1,3/15/2019
3275,11302,3,3/19/2019
4419,11302,9,4/10/2019
3106,11303,2,3/14/2019
3504,11303,9,3/21/2019
3107,11304,2,3/14/2019
3359,11304,9,3/20/2019
3108,11305,2,3/14/2019
3505,11305,9,3/21/2019
3109,11306,2,3/14/2019
3506,11306,9,3/21/2019
3110,11307,2,3/14/2019
3361,11307,9,3/20/2019
3111,11308,2,3/14/2019
3357,11308,9,3/20/2019
3112,11309,2,3/14/2019
3352,11309,9,3/20/2019
3113,11310,2,3/14/2019
3351,11310,9,3/20/2019
3114,11311,2,3/14/2019
3348,11311,9,3/20/2019
3115,11312,2,3/14/2019
3346,11312,9,3/20/2019
3116,11313,2,3/14/2019
3507,11313,9,3/21/2019
3117,11314,2,3/14/2019
3340,11314,9,3/20/2019
3118,11315,2,3/14/2019
3337,11315,9,3/20/2019
3119,11316,2,3/14/2019
3336,11316,9,3/20/2019
3120,11317,2,3/14/2019
3331,11317,9,3/20/2019
3121,11318,2,3/14/2019
3329,11318,9,3/20/2019
3122,11319,2,3/15/2019
3161,11319,9,3/18/2019
3126,11320,1,3/14/2019
3127,11320,4,3/15/2019
3143,11320,1,3/15/2019
4334,11320,3,4/8/2019
4452,11320,9,4/10/2019
3128,11321,2,3/15/2019
3364,11321,9,3/20/2019
3129,11322,1,3/15/2019
3700,11322,4,3/27/2019
4175,11322,3,4/4/2019
4675,11322,9,4/16/2019
3131,11323,2,3/15/2019
3166,11323,9,3/18/2019
3132,11324,2,3/15/2019
3165,11324,9,3/18/2019
3133,11325,1,3/15/2019
3175,11325,3,3/18/2019
4551,11325,9,4/12/2019
3134,11326,1,3/14/2019
3136,11326,4,3/15/2019
4885,11326,3,4/18/2019
4926,11326,9,4/19/2019
3137,11327,2,3/15/2019
3366,11327,9,3/20/2019
3138,11328,2,3/15/2019
3370,11328,9,3/20/2019
3140,11332,2,3/15/2019
3369,11332,9,3/20/2019
3142,11336,2,3/15/2019
3367,11336,9,3/20/2019
3144,11337,2,3/15/2019
3894,11337,9,3/29/2019
3145,11338,2,3/15/2019
3372,11338,9,3/20/2019
3147,11339,2,3/15/2019
3376,11339,9,3/20/2019
3149,11340,2,3/15/2019
3380,11340,9,3/20/2019
3150,11341,2,3/15/2019
3384,11341,9,3/20/2019
3151,11342,2,3/15/2019
3381,11342,9,3/20/2019
3152,11343,2,3/15/2019
3386,11343,9,3/20/2019
3153,11344,2,3/15/2019
3174,11344,9,3/18/2019
3154,11345,2,3/15/2019
3388,11345,9,3/20/2019
3155,11347,2,3/15/2019
3390,11347,9,3/20/2019
3157,11348,2,3/15/2019
3392,11348,9,3/20/2019
3158,11349,2,3/15/2019
3394,11349,9,3/20/2019
3159,11350,2,3/15/2019
3398,11350,9,3/20/2019
3160,11351,2,3/15/2019
3396,11351,9,3/20/2019
3163,11352,1,3/14/2019
3167,11352,4,3/18/2019
3172,11352,1,3/18/2019
4027,11352,3,4/2/2019
4208,11352,9,4/4/2019
3164,11353,1,3/15/2019
3170,11353,4,3/18/2019
3268,11353,1,3/19/2019
3272,11353,4,3/19/2019
3749,11353,1,3/28/2019
3757,11353,4,3/28/2019
4168,11353,9,4/4/2019
3168,11354,1,3/15/2019
3169,11354,4,3/18/2019
3274,11354,9,3/19/2019
3176,11355,2,3/18/2019
3663,11355,9,3/26/2019
3177,11356,1,3/18/2019
3179,11356,4,3/18/2019
3265,11356,1,3/19/2019
3271,11356,3,3/19/2019
4480,11356,9,4/11/2019
3242,11357,2,3/18/2019
3332,11357,9,3/20/2019
3244,11358,2,3/18/2019
3333,11358,9,3/20/2019
3245,11359,2,3/18/2019
3334,11359,9,3/20/2019
3247,11360,1,3/18/2019
3249,11360,4,3/18/2019
3751,11360,1,3/28/2019
3935,11360,4,4/1/2019
4141,11360,3,4/3/2019
5360,11360,9,5/2/2019
3248,11361,2,3/18/2019
3335,11361,9,3/20/2019
3250,11362,2,3/18/2019
3339,11362,9,3/20/2019
3251,11363,2,3/18/2019
3338,11363,9,3/20/2019
3252,11364,2,3/18/2019
3341,11364,9,3/20/2019
3253,11365,2,3/18/2019
3342,11365,9,3/20/2019
3254,11366,2,3/18/2019
3343,11366,9,3/20/2019
3255,11367,2,3/18/2019
3344,11367,9,3/20/2019
3256,11368,2,3/18/2019
3350,11368,9,3/20/2019
3257,11369,2,3/18/2019
3354,11369,9,3/20/2019
3258,11370,2,3/18/2019
3355,11370,9,3/20/2019
3259,11371,2,3/18/2019
3356,11371,9,3/20/2019
3260,11372,1,3/15/2019
3692,11372,9,3/27/2019
3267,11373,1,3/18/2019
3270,11373,9,3/19/2019
3285,11374,2,3/19/2019
3629,11374,9,3/22/2019
3286,11375,2,3/19/2019
3628,11375,9,3/22/2019
3288,11376,2,3/19/2019
3627,11376,9,3/22/2019
3289,11377,2,3/19/2019
3626,11377,9,3/22/2019
3290,11378,2,3/19/2019
3625,11378,9,3/22/2019
3291,11379,2,3/19/2019
3624,11379,9,3/22/2019
3293,11380,2,3/19/2019
3623,11380,9,3/22/2019
3294,11381,2,3/19/2019
3973,11381,9,4/1/2019
3295,11382,2,3/19/2019
3310,11382,9,3/19/2019
3296,11383,2,3/19/2019
3330,11383,9,3/20/2019
3298,11384,2,3/19/2019
3978,11384,9,4/1/2019
3300,11385,2,3/19/2019
3977,11385,9,4/1/2019
3302,11386,2,3/19/2019
3976,11386,9,4/1/2019
3303,11387,2,3/19/2019
3562,11387,9,3/21/2019
3305,11388,2,3/19/2019
3560,11388,9,3/21/2019
3306,11389,2,3/19/2019
3515,11389,9,3/21/2019
3307,11390,2,3/19/2019
3514,11390,9,3/21/2019
3308,11391,2,3/19/2019
3513,11391,9,3/21/2019
3309,11392,2,3/19/2019
3511,11392,9,3/21/2019
3311,11393,2,3/19/2019
3510,11393,9,3/21/2019
3312,11394,2,3/19/2019
3509,11394,9,3/21/2019
3313,11395,2,3/19/2019
3508,11395,9,3/21/2019
3314,11396,2,3/19/2019
3503,11396,9,3/21/2019
3315,11397,2,3/19/2019
3502,11397,9,3/21/2019
3316,11398,2,3/19/2019
3501,11398,9,3/21/2019
3317,11399,2,3/19/2019
3500,11399,9,3/21/2019
3318,11400,2,3/19/2019
3499,11400,9,3/21/2019
3319,11401,2,3/19/2019
3498,11401,9,3/21/2019
3320,11402,2,3/19/2019
3496,11402,9,3/21/2019
3321,11403,2,3/19/2019
3495,11403,9,3/21/2019
3322,11404,2,3/19/2019
3494,11404,9,3/21/2019
3325,11405,1,3/19/2019
3326,11405,9,3/20/2019
3345,11406,2,3/20/2019
3913,11406,9,4/1/2019
3347,11407,2,3/20/2019
3671,11407,9,3/26/2019
3363,11408,2,3/20/2019
3699,11408,9,3/27/2019
3365,11409,2,3/20/2019
3673,11409,9,3/26/2019
3368,11410,2,3/20/2019
3672,11410,9,3/26/2019
3371,11411,2,3/20/2019
3512,11411,9,3/21/2019
3373,11412,2,3/20/2019
3669,11412,9,3/26/2019
3374,11413,2,3/20/2019
3667,11413,9,3/26/2019
3375,11414,2,3/20/2019
3664,11414,9,3/26/2019
3377,11415,2,3/20/2019
3662,11415,9,3/26/2019
3379,11416,2,3/20/2019
3660,11416,9,3/26/2019
3382,11417,2,3/20/2019
3575,11417,9,3/22/2019
3383,11418,2,3/20/2019
3658,11418,9,3/26/2019
3385,11419,2,3/20/2019
3637,11419,9,3/22/2019
3387,11420,2,3/20/2019
3657,11420,9,3/26/2019
3389,11421,2,3/20/2019
3656,11421,9,3/26/2019
3391,11422,2,3/20/2019
3655,11422,9,3/26/2019
3393,11423,2,3/20/2019
3653,11423,9,3/26/2019
3395,11424,2,3/20/2019
3651,11424,9,3/26/2019
3397,11425,2,3/20/2019
3650,11425,9,3/26/2019
3399,11426,2,3/20/2019
3576,11426,9,3/22/2019
3400,11427,2,3/20/2019
3649,11427,9,3/26/2019
3402,11428,2,3/20/2019
3638,11428,9,3/22/2019
3404,11429,2,3/20/2019
3636,11429,9,3/22/2019
3405,11430,2,3/20/2019
3635,11430,9,3/22/2019
3408,11431,2,3/20/2019
3634,11431,9,3/22/2019
3409,11432,2,3/20/2019
3633,11432,9,3/22/2019
3411,11433,2,3/20/2019
3632,11433,9,3/22/2019
3413,11435,2,3/20/2019
3975,11435,9,4/1/2019
3414,11436,2,3/20/2019
3631,11436,9,3/22/2019
3415,11437,2,3/20/2019
3630,11437,9,3/22/2019
3416,11438,2,3/20/2019
3979,11438,9,4/1/2019
3417,11439,2,3/20/2019
3814,11439,9,3/28/2019
3418,11440,2,3/20/2019
3809,11440,9,3/28/2019
3419,11441,2,3/20/2019
3805,11441,9,3/28/2019
3420,11442,2,3/20/2019
3802,11442,9,3/28/2019
3421,11443,2,3/20/2019
3796,11443,9,3/28/2019
3422,11444,2,3/20/2019
3794,11444,9,3/28/2019
3425,11445,2,3/20/2019
3781,11445,9,3/28/2019
3426,11446,2,3/20/2019
3912,11446,9,3/29/2019
3427,11447,2,3/20/2019
3745,11447,9,3/28/2019
3428,11448,2,3/20/2019
3817,11448,9,3/28/2019
3429,11449,2,3/20/2019
3744,11449,9,3/28/2019
3430,11450,2,3/20/2019
4084,11450,9,4/3/2019
3431,11451,2,3/20/2019
3600,11451,9,3/22/2019
3432,11452,2,3/20/2019
3601,11452,9,3/22/2019
3433,11453,2,3/20/2019
3974,11453,9,4/1/2019
3434,11454,2,3/20/2019
4083,11454,9,4/3/2019
3435,11455,2,3/20/2019
4082,11455,9,4/3/2019
3436,11456,2,3/20/2019
4081,11456,9,4/3/2019
3437,11457,2,3/20/2019
3807,11457,9,3/28/2019
3438,11458,2,3/20/2019
3841,11458,9,3/28/2019
3440,11459,2,3/20/2019
3799,11459,9,3/28/2019
3441,11460,2,3/20/2019
3800,11460,9,3/28/2019
3442,11461,2,3/20/2019
3801,11461,9,3/28/2019
3443,11462,2,3/20/2019
3804,11462,9,3/28/2019
3444,11463,2,3/20/2019
3808,11463,9,3/28/2019
3445,11464,2,3/20/2019
3811,11464,9,3/28/2019
3447,11465,2,3/20/2019
3812,11465,9,3/28/2019
3448,11466,2,3/20/2019
3742,11466,9,3/28/2019
3450,11467,2,3/20/2019
3815,11467,9,3/28/2019
3452,11468,2,3/20/2019
3816,11468,9,3/28/2019
3453,11469,2,3/20/2019
3820,11469,9,3/28/2019
3454,11470,2,3/20/2019
3821,11470,9,3/28/2019
3455,11471,2,3/20/2019
3822,11471,9,3/28/2019
3456,11472,2,3/20/2019
3823,11472,9,3/28/2019
3457,11473,2,3/20/2019
3826,11473,9,3/28/2019
3458,11474,2,3/20/2019
3830,11474,9,3/28/2019
3459,11475,2,3/20/2019
3833,11475,9,3/28/2019
3460,11476,2,3/20/2019
3834,11476,9,3/28/2019
3461,11477,2,3/20/2019
3836,11477,9,3/28/2019
3462,11478,2,3/20/2019
3844,11478,9,3/28/2019
3463,11479,2,3/20/2019
3837,11479,9,3/28/2019
3464,11480,2,3/20/2019
3846,11480,9,3/28/2019
3465,11481,2,3/20/2019
3848,11481,9,3/28/2019
3466,11482,2,3/20/2019
3849,11482,9,3/28/2019
3467,11483,2,3/20/2019
3778,11483,9,3/28/2019
3468,11484,2,3/20/2019
3775,11484,9,3/28/2019
3469,11485,2,3/20/2019
3773,11485,9,3/28/2019
3470,11486,2,3/20/2019
3772,11486,9,3/28/2019
3471,11487,1,3/20/2019
4889,11487,2,4/18/2019
4892,11487,9,4/18/2019
3472,11488,2,3/20/2019
3765,11488,9,3/28/2019
3473,11489,2,3/20/2019
3764,11489,9,3/28/2019
3474,11490,2,3/20/2019
3763,11490,9,3/28/2019
3475,11491,2,3/20/2019
3771,11491,9,3/28/2019
3476,11492,2,3/20/2019
3770,11492,9,3/28/2019
3477,11493,2,3/20/2019
3762,11493,9,3/28/2019
3478,11494,2,3/21/2019
3769,11494,9,3/28/2019
3479,11495,2,3/21/2019
3768,11495,9,3/28/2019
3480,11496,2,3/21/2019
3767,11496,9,3/28/2019
3497,11497,2,3/21/2019
3611,11497,9,3/22/2019
3516,11498,1,3/21/2019
3540,11498,4,3/21/2019
3572,11498,1,3/22/2019
4429,11498,3,4/10/2019
4923,11498,9,4/19/2019
3517,11499,2,3/21/2019
3766,11499,9,3/28/2019
3518,11500,2,3/21/2019
3994,11500,9,4/2/2019
3519,11501,2,3/21/2019
3995,11501,9,4/2/2019
3520,11502,2,3/21/2019
3996,11502,9,4/2/2019
3521,11504,1,3/21/2019
4434,11504,3,4/10/2019
4840,11504,9,4/18/2019
3522,11505,2,3/21/2019
3998,11505,9,4/2/2019
3523,11506,2,3/21/2019
4043,11506,9,4/2/2019
3524,11507,2,3/21/2019
3999,11507,9,4/2/2019
3525,11508,2,3/21/2019
3990,11508,9,4/1/2019
3526,11509,2,3/21/2019
3991,11509,9,4/1/2019
3527,11510,2,3/21/2019
3992,11510,9,4/1/2019
3528,11511,2,3/21/2019
3940,11511,9,4/1/2019
3529,11512,2,3/21/2019
4097,11512,9,4/3/2019
3530,11513,2,3/21/2019
3553,11513,9,3/21/2019
3531,11514,2,3/21/2019
3554,11514,9,3/21/2019
3532,11515,2,3/21/2019
3993,11515,9,4/1/2019
3533,11516,2,3/21/2019
3980,11516,9,4/1/2019
3534,11517,2,3/21/2019
3981,11517,9,4/1/2019
3535,11518,2,3/21/2019
3683,11518,9,3/27/2019
3536,11519,2,3/21/2019
3982,11519,9,4/1/2019
3537,11520,2,3/21/2019
3983,11520,9,4/1/2019
3538,11521,2,3/21/2019
3984,11521,9,4/1/2019
3539,11522,2,3/21/2019
3985,11522,9,4/1/2019
3541,11523,2,3/21/2019
3891,11523,9,3/29/2019
3542,11524,2,3/21/2019
3986,11524,9,4/1/2019
3543,11525,2,3/21/2019
3987,11525,9,4/1/2019
3544,11526,2,3/21/2019
3972,11526,9,4/1/2019
3545,11527,2,3/21/2019
3988,11527,9,4/1/2019
3546,11528,2,3/21/2019
3989,11528,9,4/1/2019
3547,11529,2,3/21/2019
4078,11529,9,4/2/2019
3548,11530,2,3/21/2019
4076,11530,9,4/2/2019
3549,11531,2,3/21/2019
4075,11531,9,4/2/2019
3550,11532,2,3/21/2019
4071,11532,9,4/2/2019
3551,11533,2,3/21/2019
4054,11533,9,4/2/2019
3555,11535,2,3/21/2019
4040,11535,9,4/2/2019
3556,11536,2,3/21/2019
4035,11536,9,4/2/2019
3557,11537,2,3/21/2019
4032,11537,9,4/2/2019
3558,11538,2,3/21/2019
4030,11538,9,4/2/2019
3559,11539,2,3/21/2019
3698,11539,9,3/27/2019
3561,11540,2,3/21/2019
4029,11540,9,4/2/2019
3563,11541,2,3/21/2019
3574,11541,9,3/22/2019
3564,11542,2,3/21/2019
4024,11542,9,4/2/2019
3565,11543,2,3/21/2019
3938,11543,9,4/1/2019
3569,11544,2,3/22/2019
3939,11544,9,4/1/2019
3573,11545,1,3/22/2019
3577,11545,9,3/22/2019
3579,11546,2,3/22/2019
3941,11546,9,4/1/2019
3580,11547,2,3/22/2019
3906,11547,9,3/29/2019
3581,11548,1,3/21/2019
3583,11548,4,3/22/2019
3622,11548,1,3/22/2019
3758,11548,9,3/28/2019
3582,11549,2,3/22/2019
3942,11549,9,4/1/2019
3584,11550,2,3/22/2019
3943,11550,9,4/1/2019
3585,11551,2,3/22/2019
3944,11551,9,4/1/2019
3586,11552,2,3/22/2019
3945,11552,9,4/1/2019
3587,11553,2,3/22/2019
3946,11553,9,4/1/2019
3588,11554,2,3/22/2019
3948,11554,9,4/1/2019
3589,11555,2,3/22/2019
3949,11555,9,4/1/2019
3590,11556,2,3/22/2019
3951,11556,9,4/1/2019
3591,11557,2,3/22/2019
3952,11557,9,4/1/2019
3592,11558,2,3/22/2019
3953,11558,9,4/1/2019
3593,11559,2,3/22/2019
3724,11559,9,3/27/2019
3594,11560,2,3/22/2019
3729,11560,9,3/27/2019
3595,11561,2,3/22/2019
3954,11561,9,4/1/2019
3596,11562,2,3/22/2019
3955,11562,9,4/1/2019
3597,11563,2,3/22/2019
3956,11563,9,4/1/2019
3598,11564,2,3/22/2019
3957,11564,9,4/1/2019
3599,11565,2,3/22/2019
4095,11565,9,4/3/2019
3603,11566,2,3/22/2019
3958,11566,9,4/1/2019
3604,11567,2,3/22/2019
3959,11567,9,4/1/2019
3605,11568,2,3/22/2019
3892,11568,9,3/29/2019
3606,11569,2,3/22/2019
3960,11569,9,4/1/2019
3607,11570,1,3/22/2019
3639,11570,4,3/26/2019
4324,11570,1,4/8/2019
4385,11570,4,4/8/2019
4401,11570,3,4/9/2019
5072,11570,9,4/22/2019
3608,11571,2,3/22/2019
3858,11571,9,3/28/2019
3609,11572,2,3/22/2019
3961,11572,9,4/1/2019
3610,11573,2,3/22/2019
3962,11573,9,4/1/2019
3612,11574,2,3/22/2019
3963,11574,9,4/1/2019
3613,11575,2,3/22/2019
3964,11575,9,4/1/2019
3614,11576,2,3/22/2019
3965,11576,9,4/1/2019
3615,11577,2,3/22/2019
3966,11577,9,4/1/2019
3616,11578,2,3/22/2019
3967,11578,9,4/1/2019
3617,11579,2,3/22/2019
3968,11579,9,4/1/2019
3618,11580,2,3/22/2019
3970,11580,9,4/1/2019
3619,11581,2,3/22/2019
3733,11581,9,3/27/2019
3620,11582,2,3/22/2019
3695,11582,9,3/27/2019
3641,11583,2,3/26/2019
3971,11583,9,4/1/2019
3648,11584,2,3/26/2019
3761,11584,9,3/28/2019
3652,11585,9,3/26/2019
3654,11585,2,3/26/2019
3903,11585,9,3/29/2019
3676,11586,1,3/26/2019
3693,11586,9,3/27/2019
3677,11587,1,3/26/2019
3678,11587,4,3/27/2019
5135,11587,1,4/23/2019
5141,11587,4,4/23/2019
5283,11587,9,4/25/2019
3679,11588,2,3/27/2019
3877,11588,9,3/29/2019
3680,11589,2,3/27/2019
4100,11589,9,4/3/2019
3681,11590,1,3/27/2019
3682,11590,4,3/27/2019
4321,11590,1,4/8/2019
4511,11590,9,4/11/2019
3684,11591,2,3/27/2019
4101,11591,9,4/3/2019
3685,11592,2,3/27/2019
4102,11592,9,4/3/2019
3686,11593,1,3/27/2019
3754,11593,9,3/28/2019
3687,11594,2,3/27/2019
4103,11594,9,4/3/2019
3690,11595,2,3/27/2019
4104,11595,9,4/3/2019
3691,11596,2,3/27/2019
4105,11596,9,4/3/2019
3694,11597,2,3/27/2019
4107,11597,9,4/3/2019
3696,11598,2,3/27/2019
4111,11598,9,4/3/2019
3701,11599,2,3/27/2019
3883,11599,9,3/29/2019
3702,11600,2,3/27/2019
4112,11600,9,4/3/2019
3703,11601,2,3/27/2019
